Component,Arxiu,Tag,Linia,Chivatos,Num Fills,Atributs Extra,Classes CSS
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,120,OK,5,,infografia-media group
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,img,121,OK,0,src alt loading,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,122,OK,7,,infografia-overlay opacity-0 group-hover:opacity-100 transition-opacity duration-300
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,button,123,OK,1,onClick,btn-icon
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,Eye,123,OK,0,size,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,button,124,OK,1,onClick,btn-icon
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,Share2,124,OK,0,size,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,button,125,OK,1,onClick,btn-icon
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,Download,125,OK,0,size,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,128,OK,5,,infografia-info
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,h3,129,OK,1,,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,130,OK,5,,infografia-meta
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,span,131,OK,3,,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,Tag,131,OK,0,size,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,span,132,WRAPPER_INUTIL,1,,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,141,A11Y_CLICK_SENSE_ROLE,5,onClick,fixed inset-0 z-modal bg-black/95 backdrop-blur-xl flex items-center justify-center p-4 md:p-10 animate-in fade-in duration-300
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,button,145,OK,3,onClick,absolute top-6 right-6 p-4 text-white hover:bg-white/10 rounded-[28px] transition-colors z-50
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,X,149,OK,0,size,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,151,A11Y_CLICK_SENSE_ROLE,5,onClick,relative max-w-6xl w-full h-full flex flex-col items-center justify-center gap-6
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,img,155,OK,0,src alt,max-w-full max-h-[80vh] object-contain shadow-2xl rounded-[20px]
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,160,OK,7,,text-center space-y-2
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,h2,161,OK,1,,text-2xl font-black tracking-tight
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,p,162,OK,1,,text-gray-400 max-w-2xl
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,div,163,OK,5,,flex gap-4 justify-center pt-4
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,button,164,OK,3,onClick,flex items-center gap-2 px-6 py-2 bg-primary rounded-[28px] font-bold hover:bg-primary/80 transition-all
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,Download,165,OK,0,size,
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,button,167,OK,3,onClick,flex items-center gap-2 px-6 py-2 bg-white/10 rounded-[28px] font-bold hover:bg-white/20 transition-all
InfografiaGallery.jsx,src/components/features/infoteca/InfografiaGallery.jsx,Share2,168,OK,0,size,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,div,12,OK,5,style,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,h3,13,OK,1,,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,p,14,OK,1,,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,div,39,OK,3,style,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,UniversalCard,40,OK,0,item,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,div,59,OK,3,ref role aria-label aria-busy style,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,p,74,OK,1,style,
VirtualCardList.jsx,src/components/feed/VirtualCardList.jsx,CardWrapper,84,OK,0,key item index,
AuthGate.jsx,src/components/gates/AuthGate.jsx,div,14,ESTILS_MESCLATS,13,style,min-h-screen flex items-center justify-center flex-col relative overflow-hidden
AuthGate.jsx,src/components/gates/AuthGate.jsx,div,16,OK,0,,absolute inset-0 bg-gradient-to-br from-[#00f2ff]/5 to-transparent pointer-events-none
AuthGate.jsx,src/components/gates/AuthGate.jsx,div,17,OK,0,,absolute top-1/2 left-1/2 -translate-x-1/2 -translate-y-1/2 w-64 h-64 bg-[#00f2ff] opacity-[0.03] blur-[60px] rounded-full pointer-events-none
AuthGate.jsx,src/components/gates/AuthGate.jsx,BrandLogo,19,ESTILS_MESCLATS,0,style,h-10 w-auto mb-8 opacity-90 animate-pulse text-white
AuthGate.jsx,src/components/gates/AuthGate.jsx,style,21,PERILL_XSS,0,dangerouslySetInnerHTML,
AuthGate.jsx,src/components/gates/AuthGate.jsx,p,31,OK,1,,font-['Inter_Tight';sans-serif] text-[13px] font-black uppercase tracking-[0.2em] animate-bategant select-none
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,div,215,OK,9,,bg-[#111827] text-white min-h-screen flex items-center justify-center flex-col p-6 text-center
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,h2,216,OK,1,,text-[#F97316] font-black text-2xl mb-4
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,p,217,OK,1,,mb-2 text-gray-300
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,code,218,OK,1,,text-sm bg-black p-3 rounded-[20px] mb-6 text-red-400
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,button,219,OK,1,onClick,bg-[#F97316] text-white font-bold py-3 px-6 rounded-[28px]
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,div,241,ESTILS_MESCLATS,9,style,min-h-screen flex items-center justify-center flex-col relative overflow-hidden
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,div,242,OK,0,,absolute inset-0 bg-gradient-to-br from-[#00f2ff]/5 to-transparent pointer-events-none
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,BrandLogo,243,ESTILS_MESCLATS,0,style,h-20 w-auto mb-8 opacity-80 animate-pulse text-white
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,div,244,OK,3,,flex justify-center gap-2 mb-6
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,div,246,ESTILS_MESCLATS,0,key style,w-1.5 h-1.5 rounded-full bg-[#00f2ff] animate-pulse opacity-80
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,p,249,OK,1,,text-[#00f2ff] text-[12px] font-black uppercase tracking-[0.2em] opacity-70
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,WaitingForBackend,257,OK,3,,
LocalFirstGate.jsx,src/components/gates/LocalFirstGate.jsx,SyncIndicator,260,FANTASMA_BUIT,0,,
OfflineGate.jsx,src/components/gates/OfflineGate.jsx,div,65,CSS_EXCESSIU,1,,fixed bottom-6 left-1/2 transform -translate-x-1/2 w-max max-w-[90%] bg-red-600 text-white font-bold text-center text-[15px] py-3 px-6 rounded-[28px] shadow-lg z-dropdown animate-[bounce_2s_infinite]
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,svg,7,OK,3,width height viewBox version xmlns style ...spread,[Dinàmic]
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,g,17,OK,7,transform,
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,rect,18,OK,0,x y width height style,
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,clipPath,19,OK,3,,
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,rect,20,OK,0,x y width height,
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,g,22,OK,3,clipPath,
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,g,23,OK,3,transform,
IAIAIcon.jsx,src/components/icons/IAIAIcon.jsx,path,24,OK,0,d style,
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,6,OK,1,style,
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,47,OK,7,,keychain-backup p-6 bg-[var(--sdp-bg-surface)] rounded-lg
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,h2,48,OK,1,,text-2xl font-black text-[var(--sdp-accent-blue)] mb-4
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,p,52,OK,1,,text-[var(--sdp-text-primary)] mb-6
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,button,58,OK,1,onClick,bg-[var(--color-brasa)] text-white font-black px-6 py-3 rounded-full hover:bg-orange-700 transition-all
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,65,OK,13,,space-y-6
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,67,OK,5,,text-center
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,h3,68,OK,1,,font-bold mb-2
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,69,OK,3,,inline-block bg-white p-4 rounded-lg
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,QRCode,70,OK,0,value size,
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,75,OK,5,,
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,h3,76,OK,1,,font-bold mb-2
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,77,OK,3,,bg-[var(--sdp-bg-primary)] p-4 rounded-lg font-mono text-lg text-center
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,div,83,OK,5,,text-center
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,h3,84,OK,1,,font-bold mb-2
KeychainBackupUI.jsx,src/components/keychain/KeychainBackupUI.jsx,button,85,OK,1,onClick,bg-[var(--sdp-accent-blue)] text-white font-bold px-4 py-2 rounded-lg hover:bg-blue-700 transition-all
AppLayout.jsx,src/components/layout/AppLayout.jsx,NanoLoader,86,OK,0,message,
AppLayout.jsx,src/components/layout/AppLayout.jsx,SuspenseFallback,88,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,NanoLoader,94,OK,0,message,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Navigate,97,OK,0,to state replace,
AppLayout.jsx,src/components/layout/AppLayout.jsx,NanoLoader,104,OK,0,message,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Navigate,106,OK,0,to replace,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Outlet,107,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,267,ESTILS_MESCLATS,37,style onDragEnterCapture onDragLeaveCapture onDragOverCapture onDropCapture,flex flex-col h-screen support-dvh:h-[100dvh] w-full overflow-hidden font-sans bg-theme-base text-theme-text relative
AppLayout.jsx,src/components/layout/AppLayout.jsx,a,275,OK,3,href,sr-only focus:not-sr-only focus:absolute focus:top-2 focus:left-2 focus:z-[var(--z-max)] focus:bg-[var(--bg-panel)] focus:text-theme-text focus:px-4 focus:py-2 rounded-[var(--radius-base)] border border-theme-border shadow-xl font-bold
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,283,OK,7,,absolute inset-0 z-[var(--z-overlay)] bg-[var(--theme-accent-primary)]/95 flex flex-col items-center justify-center text-white pointer-events-none transition-all duration-300 animate-in fade-in zoom-in-95
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,284,OK,3,,w-32 h-32 rounded-full bg-white/20 flex items-center justify-center mb-6 animate-pulse
AppLayout.jsx,src/components/layout/AppLayout.jsx,UploadCloud,285,OK,0,size,text-white drop-shadow-xl
AppLayout.jsx,src/components/layout/AppLayout.jsx,h2,287,OK,3,,text-4xl font-black uppercase tracking-widest drop-shadow-md
AppLayout.jsx,src/components/layout/AppLayout.jsx,p,290,OK,3,,text-xl opacity-90 font-bold mt-2
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,298,OK,3,,w-full relative z-[500] bg-[#000000]
AppLayout.jsx,src/components/layout/AppLayout.jsx,Suspense,299,OK,3,fallback,
AppLayout.jsx,src/components/layout/AppLayout.jsx,BlueprintOverlay,300,OK,3,label dimensions color,h-[64px] min-h-[64px] max-h-[64px] flex-shrink-0
AppLayout.jsx,src/components/layout/AppLayout.jsx,Header,306,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,313,OK,11,,flex-1 grid md:grid-cols-[auto_1fr] overflow-hidden relative min-h-0
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,316,OK,0,onClick role tabIndex aria-label onKeyDown,fixed inset-0 bg-black/80 z-[var(--z-overlay)] md:hidden transition-opacity duration-300 animate-in fade-in cursor-pointer
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,327,OK,3,,[Dinàmic]
AppLayout.jsx,src/components/layout/AppLayout.jsx,BlueprintOverlay,340,OK,3,label dimensions color showBackupLink,h-full flex flex-col
AppLayout.jsx,src/components/layout/AppLayout.jsx,NavigationRail,347,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,main,353,OK,7,tabIndex,[Dinàmic]
AppLayout.jsx,src/components/layout/AppLayout.jsx,Suspense,362,OK,3,fallback,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ContextualMenu,363,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Suspense,365,OK,3,fallback,
AppLayout.jsx,src/components/layout/AppLayout.jsx,DegradedBanner,366,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,BlueprintOverlay,369,OK,3,label dimensions color,flex-1 min-h-0 relative z-10 flex flex-col
AppLayout.jsx,src/components/layout/AppLayout.jsx,Suspense,375,OK,3,fallback,
AppLayout.jsx,src/components/layout/AppLayout.jsx,NanoLoader,375,OK,0,message,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ErrorBoundary,376,OK,3,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,div,377,OK,3,,flex-1 min-h-0 relative min-w-0 m-0 flex flex-col
AppLayout.jsx,src/components/layout/AppLayout.jsx,Routes,378,OK,125,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,379,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Navigate,381,OK,0,to replace,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,383,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,MedicationConfirm,383,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,384,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,VitalSecurity,384,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,385,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Towns,385,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,386,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ProfileView,386,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,387,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,MapaActius,387,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,388,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,CalendariMaster,388,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,389,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Translations,389,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,391,OK,5,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ChatLayout,391,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,392,OK,0,index element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ChatEmptyState,392,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,393,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ChatDetail,393,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,396,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,UniversalDetail,396,OK,0,type,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,397,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ConnectarPage,397,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,398,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,MediaManager,398,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,399,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Feed,399,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,400,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Marketplace,400,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,401,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,UniversalDetail,401,OK,0,type,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,402,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ProfileView,402,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,403,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ProtectedRoute,406,OK,3,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ProfileView,407,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,411,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ProfileView,411,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,412,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ProfileView,412,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,413,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,ProfileView,413,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,414,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Register,414,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,415,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Register,415,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,416,OK,0,path element,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Register,416,FANTASMA_BUIT,0,,
AppLayout.jsx,src/components/layout/AppLayout.jsx,Route,417,OK,0,path element,
